Body. SootClass: com.flurry.sdk.f, SootMethod: <com.flurry.sdk.f: void a()>, Stmt: virtualinvoke $r1.<android.app.ProgressDialog: void setOnKeyListener(android.content.DialogInterface$OnKeyListener)>($r0)
Body. SootClass: com.inmobi.androidsdk.IMBrowserActivity, SootMethod: <com.inmobi.androidsdk.IMBrowserActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r21.<android.view.View: void setOnClickListener(android.view.View$OnClickListener)>($r22)
Body. SootClass: com.nexage.android.mraid.MraidBrowser, SootMethod: <com.nexage.android.mraid.MraidBrowser: void setButtonListeners()>, Stmt: virtualinvoke $r1.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r5)
Body. SootClass: com.inmobi.androidsdk.IMBrowserActivity, SootMethod: <com.inmobi.androidsdk.IMBrowserActivity: void a(android.view.ViewGroup)>, Stmt: virtualinvoke $r6.<com.inmobi.re.container.CustomView: void setOnTouchListener(android.view.View$OnTouchListener)>($r8)
Body. SootClass: com.mopub.common.MoPubBrowser, SootMethod: <com.mopub.common.MoPubBrowser: void initializeButtons()>, Stmt: virtualinvoke $r1.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r4)
Body. SootClass: com.inneractive.api.ads.sdk.InneractiveInternalBrowserActivity, SootMethod: <com.inneractive.api.ads.sdk.InneractiveInternalBrowserActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r9.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r18)
Body. SootClass: com.inmobi.re.container.mraidimpl.MRAIDAudioVideoController, SootMethod: <com.inmobi.re.container.mraidimpl.MRAIDAudioVideoController: void playVideoImpl(android.os.Bundle,android.app.Activity)>, Stmt: virtualinvoke $r16.<android.widget.RelativeLayout: void setOnTouchListener(android.view.View$OnTouchListener)>($r17)
Body. SootClass: com.ihs.alerts.b, SootMethod: <com.ihs.alerts.b: void a(java.util.List)>, Stmt: virtualinvoke $r2.<android.widget.Button: void setOnClickListener(android.view.View$OnClickListener)>($r0)
Body. SootClass: com.tapjoy.TapjoyVideoView, SootMethod: <com.tapjoy.TapjoyVideoView: android.app.Dialog onCreateDialog(int)>, Stmt: virtualinvoke $r6.<android.app.Dialog: void setOnCancelListener(android.content.DialogInterface$OnCancelListener)>($r9)
Body. SootClass: com.mopub.nativeads.NativeAdViewHelper, SootMethod: <com.mopub.nativeads.NativeAdViewHelper: void setCtaClickListener(com.mopub.nativeads.NativeViewHolder,com.mopub.nativeads.NativeAdViewHelper$NativeViewClickListener)>, Stmt: virtualinvoke $r2.<android.widget.TextView: void setOnClickListener(android.view.View$OnClickListener)>($r1)
Body. SootClass: com.google.android.gms.wallet.fragment.SupportWalletFragment$c, SootMethod: <com.google.android.gms.wallet.fragment.SupportWalletFragment$c: void a(android.widget.FrameLayout)>, Stmt: virtualinvoke $r2.<android.widget.Button: void setOnClickListener(android.view.View$OnClickListener)>($r0)
Body. SootClass: com.flurry.sdk.n, SootMethod: <com.flurry.sdk.n: void <init>(android.content.Context,java.lang.String,boolean)>, Stmt: virtualinvoke $r11.<android.widget.ImageView: void setOnClickListener(android.view.View$OnClickListener)>($r0)
Body. SootClass: com.inmobi.re.container.mraidimpl.MRAIDInterstitialController, SootMethod: <com.inmobi.re.container.mraidimpl.MRAIDInterstitialController: void changeContentAreaForInterstitials(long)>, Stmt: virtualinvoke $r6.<com.inmobi.re.container.IMWebView: void setOnTouchListener(android.view.View$OnTouchListener)>($r12)
Body. SootClass: com.amazon.device.ads.MraidBrowser, SootMethod: <com.amazon.device.ads.MraidBrowser: void initializeButtons(android.content.Intent)>, Stmt: virtualinvoke $r2.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r3)
Body. SootClass: com.surpax.ledflashlight.HoneyCombInnerActivity, SootMethod: <com.surpax.ledflashlight.HoneyCombInnerActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r6.<android.widget.Button: void setOnClickListener(android.view.View$OnClickListener)>($r7)
Body. SootClass: com.nexage.ormma.view.OrmmaView, SootMethod: <com.nexage.ormma.view.OrmmaView: void playVideoImpl(android.os.Bundle)>, Stmt: virtualinvoke $r8.<android.widget.FrameLayout: void setOnTouchListener(android.view.View$OnTouchListener)>($r10)
Body. SootClass: com.millennialmedia.android.MMWebView, SootMethod: <com.millennialmedia.android.MMWebView: void <init>(android.content.Context,long)>, Stmt: virtualinvoke $r0.<com.millennialmedia.android.MMWebView: void setOnTouchListener(android.view.View$OnTouchListener)>($r2)
Body. SootClass: com.mopub.mobileads.MraidDisplayController, SootMethod: <com.mopub.mobileads.MraidDisplayController: void expandLayouts(android.view.View,int,int)>, Stmt: virtualinvoke $r3.<android.view.View: void setOnTouchListener(android.view.View$OnTouchListener)>($r4)
Body. SootClass: com.mopub.common.MoPubBrowser, SootMethod: <com.mopub.common.MoPubBrowser: void initializeButtons()>, Stmt: virtualinvoke $r1.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r5)
Body. SootClass: com.amazon.device.ads.InterstitialAdActivityAdapter$1, SootMethod: <com.amazon.device.ads.InterstitialAdActivityAdapter$1: android.widget.RelativeLayout doInBackground(java.lang.Void[])>, Stmt: virtualinvoke $r2.<android.widget.RelativeLayout: void setOnClickListener(android.view.View$OnClickListener)>($r8)
Body. SootClass: com.inneractive.api.ads.sdk.InneractiveInternalBrowserActivity, SootMethod: <com.inneractive.api.ads.sdk.InneractiveInternalBrowserActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r9.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r17)
Body. SootClass: com.facebook.widget.LoginButton, SootMethod: <com.facebook.widget.LoginButton: void b()>, Stmt: specialinvoke $r0.<android.widget.Button: void setOnClickListener(android.view.View$OnClickListener)>($r2)
Body. SootClass: com.inmobi.re.container.mraidimpl.MRAIDAudioVideoController, SootMethod: <com.inmobi.re.container.mraidimpl.MRAIDAudioVideoController: void playAudioImpl(android.os.Bundle,android.app.Activity)>, Stmt: virtualinvoke $r13.<android.widget.RelativeLayout: void setOnTouchListener(android.view.View$OnTouchListener)>($r14)
Body. SootClass: com.inmobi.re.container.mraidimpl.MRAIDAudioVideoController, SootMethod: <com.inmobi.re.container.mraidimpl.MRAIDAudioVideoController: void playVideoImpl(android.os.Bundle,android.app.Activity)>, Stmt: virtualinvoke $r10.<com.inmobi.re.controller.util.AVPlayer: void setOnKeyListener(android.view.View$OnKeyListener)>($r19)
Body. SootClass: com.nexage.ormma.controller.listeners.AccelListener, SootMethod: <com.nexage.ormma.controller.listeners.AccelListener: void startMag()>, Stmt: virtualinvoke $r1.<android.hardware.SensorManager: boolean registerListener(android.hardware.SensorEventListener,android.hardware.Sensor,int)>($r0, $r4, $i0)
Body. SootClass: com.amazon.device.ads.MraidBrowser, SootMethod: <com.amazon.device.ads.MraidBrowser: void initializeButtons(android.content.Intent)>, Stmt: virtualinvoke $r2.<android.widget.ImageButton: void setOnClickListener(android.view.View$OnClickListener)>($r4)
Body. SootClass: com.mopub.mobileads.BaseInterstitialActivity, SootMethod: <com.mopub.mobileads.BaseInterstitialActivity: void createInterstitialCloseButton()>, Stmt: virtualinvoke $r6.<android.widget.ImageView: void setOnClickListener(android.view.View$OnClickListener)>($r7)
