Body. SootClass: org.yuttadhammo.tipitaka.SearchActivity, SootMethod: <org.yuttadhammo.tipitaka.SearchActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r12.<android.widget.TextView: void setOnClickListener(android.view.View$OnClickListener)>($r20)
Body. SootClass: com.actionbarsherlock.internal.view.menu.ActionMenuItemView, SootMethod: <com.actionbarsherlock.internal.view.menu.ActionMenuItemView: void onFinishInflate()>, Stmt: virtualinvoke $r3.<com.actionbarsherlock.internal.widget.CapitalizingButton: void setOnClickListener(android.view.View$OnClickListener)>($r0)
Body. SootClass: com.actionbarsherlock.widget.SearchView, SootMethod: <com.actionbarsherlock.widget.SearchView: void <init>(android.content.Context,android.util.AttributeSet)>, Stmt: virtualinvoke $r17.<com.actionbarsherlock.widget.SearchView$SearchAutoComplete: void setOnItemClickListener(android.widget.AdapterView$OnItemClickListener)>($r22)
Body. SootClass: org.yuttadhammo.tipitaka.SelectBookActivity, SootMethod: <org.yuttadhammo.tipitaka.SelectBookActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r12.<android.widget.Gallery: void setOnItemSelectedListener(android.widget.AdapterView$OnItemSelectedListener)>($r18)
Body. SootClass: com.actionbarsherlock.widget.SearchView, SootMethod: <com.actionbarsherlock.widget.SearchView: void <init>(android.content.Context,android.util.AttributeSet)>, Stmt: virtualinvoke $r16.<android.view.View: void setOnClickListener(android.view.View$OnClickListener)>($r19)
Body. SootClass: com.actionbarsherlock.widget.SearchView, SootMethod: <com.actionbarsherlock.widget.SearchView: void <init>(android.content.Context,android.util.AttributeSet)>, Stmt: virtualinvoke $r18.<android.widget.ImageView: void setOnClickListener(android.view.View$OnClickListener)>($r19)
Body. SootClass: com.actionbarsherlock.widget.ActivityChooserView, SootMethod: <com.actionbarsherlock.widget.ActivityChooserView: void <init>(android.content.Context,android.util.AttributeSet,int)>, Stmt: virtualinvoke $r14.<android.widget.FrameLayout: void setOnLongClickListener(android.view.View$OnLongClickListener)>($r10)
Body. SootClass: com.actionbarsherlock.widget.SuggestionsAdapter, SootMethod: <com.actionbarsherlock.widget.SuggestionsAdapter: void bindView(android.view.View,android.content.Context,android.database.Cursor)>, Stmt: virtualinvoke $r9.<android.widget.ImageView: void setOnClickListener(android.view.View$OnClickListener)>($r0)
Body. SootClass: org.yuttadhammo.tipitaka.SearchDialog, SootMethod: <org.yuttadhammo.tipitaka.SearchDialog: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r14.<android.widget.Button: void setOnClickListener(android.view.View$OnClickListener)>($r15)
Body. SootClass: com.actionbarsherlock.widget.SearchView, SootMethod: <com.actionbarsherlock.widget.SearchView: void <init>(android.content.Context,android.util.AttributeSet)>, Stmt: virtualinvoke $r17.<com.actionbarsherlock.widget.SearchView$SearchAutoComplete: void setOnClickListener(android.view.View$OnClickListener)>($r19)
Body. SootClass: org.yuttadhammo.tipitaka.SelectBookActivity, SootMethod: <org.yuttadhammo.tipitaka.SelectBookActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r13.<android.widget.ListView: void setOnItemClickListener(android.widget.AdapterView$OnItemClickListener)>($r20)
Body. SootClass: org.yuttadhammo.tipitaka.SearchActivity, SootMethod: <org.yuttadhammo.tipitaka.SearchActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r12.<android.widget.TextView: void setOnClickListener(android.view.View$OnClickListener)>($r24)
Body. SootClass: com.actionbarsherlock.internal.widget.IcsListPopupWindow, SootMethod: <com.actionbarsherlock.internal.widget.IcsListPopupWindow: int buildDropDown()>, Stmt: virtualinvoke $r4.<com.actionbarsherlock.internal.widget.IcsListPopupWindow$DropDownListView: void setOnItemSelectedListener(android.widget.AdapterView$OnItemSelectedListener)>($r8)
Body. SootClass: org.yuttadhammo.tipitaka.ReadBookActivity, SootMethod: <org.yuttadhammo.tipitaka.ReadBookActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r21.<android.widget.ListView: void setOnItemClickListener(android.widget.AdapterView$OnItemClickListener)>($r28)
Body. SootClass: org.yuttadhammo.tipitaka.BookmarkThaiActivity, SootMethod: <org.yuttadhammo.tipitaka.BookmarkThaiActivity: void onCreate(android.os.Bundle)>, Stmt: virtualinvoke $r2.<android.widget.ListView: void setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener)>($r9)
Body. SootClass: org.yuttadhammo.tipitaka.ReadBookActivity, SootMethod: <org.yuttadhammo.tipitaka.ReadBookActivity: void prepareBookmark()>, Stmt: virtualinvoke $r6.<android.widget.ListView: void setOnItemClickListener(android.widget.AdapterView$OnItemClickListener)>($r10)
Body. SootClass: com.actionbarsherlock.widget.SearchView, SootMethod: <com.actionbarsherlock.widget.SearchView: void <init>(android.content.Context,android.util.AttributeSet)>, Stmt: virtualinvoke $r17.<com.actionbarsherlock.widget.SearchView$SearchAutoComplete: void setOnKeyListener(android.view.View$OnKeyListener)>($r24)
